CD_Name,Year,Lookup,PVI
IN08,2014,IN08_2014,8.233026243
IN09,2014,IN09_2014,8.662185625
KS01,2014,KS01_2014,22.90546866
KS02,2014,KS02_2014,8.209594136
KS03,2014,KS03_2014,5.511779121
KS04,2014,KS04_2014,14.20786232
KY01,2014,KY01_2014,17.79330898
KY02,2014,KY02_2014,16.13680232
KY03,2014,KY03_2014,-3.839538158
KY04,2014,KY04_2014,16.31640194
KY05,2014,KY05_2014,24.91644936
KY06,2014,KY06_2014,8.54388053
LA01,2014,LA01_2014,26.15883269
LA02,2014,LA02_2014,-22.76388376
LA03,2014,LA03_2014,19.06169935
LA04,2014,LA04_2014,12.51489222
LA05,2014,LA05_2014,15.12872009
LA06,2014,LA06_2014,20.80851157
MA01,2014,MA01_2014,-12.50512469
MA02,2014,MA02_2014,-8.008685182
MA03,2014,MA03_2014,-6.061717434
MA04,2014,MA04_2014,-6.916948337
MA05,2014,MA05_2014,-14.01752598
MA06,2014,MA06_2014,-3.859827324
MA07,2014,MA07_2014,-30.76036471
MA08,2014,MA08_2014,-5.912274777
MA09,2014,MA09_2014,-4.694000665
MD01,2014,MD01_2014,14.01195843
MD02,2014,MD02_2014,-10.22922061
MD03,2014,MD03_2014,-8.845424654
MD04,2014,MD04_2014,-25.66615879
MD05,2014,MD05_2014,-13.71275047
MD06,2014,MD06_2014,-3.982125389
MD07,2014,MD07_2014,-24.50246708
MD08,2014,MD08_2014,-10.7250985
ME01,2014,ME01_2014,-8.55886133
ME02,2014,ME02_2014,-2.224833095
MI01,2014,MI01_2014,4.595339436
MI02,2014,MI02_2014,6.668740349
MI03,2014,MI03_2014,4.390697804
MI04,2014,MI04_2014,4.59353756
MI05,2014,MI05_2014,-9.877711729
MI06,2014,MI06_2014,1.171451981
MI07,2014,MI07_2014,2.742586189
MI08,2014,MI08_2014,2.185778298
MI09,2014,MI09_2014,-5.620235804
MI10,2014,MI10_2014,6.27046634
MI11,2014,MI11_2014,3.703869255
MI12,2014,MI12_2014,-14.64203003
MI13,2014,MI13_2014,-32.82362769
MI14,2014,MI14_2014,-29.23259236
MN01,2014,MN01_2014,1.410599572
MN02,2014,MN02_2014,2.054163696
MN03,2014,MN03_2014,1.700803511
MN04,2014,MN04_2014,-10.97529297
MN05,2014,MN05_2014,-22.36043006
MN06,2014,MN06_2014,9.582344616
MN07,2014,MN07_2014,6.169073322
MN08,2014,MN08_2014,-0.787448417
MO01,2014,MO01_2014,-28.21317677
MO02,2014,MO02_2014,8.362993488
MO03,2014,MO03_2014,12.70684424
MO04,2014,MO04_2014,12.8697101
MO05,2014,MO05_2014,-8.520731923
MO06,2014,MO06_2014,11.5553173
MO07,2014,MO07_2014,19.4004523
MO08,2014,MO08_2014,16.98790478
MS01,2014,MS01_2014,15.62818944
MS02,2014,MS02_2014,-12.8754753
MS03,2014,MS03_2014,13.736491
MS04,2014,MS04_2014,21.32222862
MT01,2014,MT01_2014,6.918741263
NC01r,2014,NC01r_2014,-18.66000705
NC02r,2014,NC02r_2014,10.04091191
NC03r,2014,NC03r_2014,10.39444727
NC04r,2014,NC04r_2014,-19.6787825
NC05r,2014,NC05r_2014,11.48468262
NC06r,2014,NC06r_2014,10.24293211
NC07r,2014,NC07r_2014,11.6835817
NC08r,2014,NC08r_2014,10.92065839
NC09r,2014,NC09r_2014,8.475255347
NC10r,2014,NC10r_2014,10.92884633
NC11r,2014,NC11r_2014,13.26607149
NC12r,2014,NC12r_2014,-26.10213734
NC13r,2014,NC13r_2014,8.099134359
ND01,2014,ND01_2014,10.10769225
NE01,2014,NE01_2014,9.605674947
NE02,2014,NE02_2014,4.338446529
NE03,2014,NE03_2014,22.79830233
NH01,2014,NH01_2014,0.79848767
NH02,2014,NH02_2014,-2.894151564
NJ01,2014,NJ01_2014,-12.80315055
NJ02,2014,NJ02_2014,-1.179286018
NJ03,2014,NJ03_2014,0.796444999
NJ04,2014,NJ04_2014,7.318184129
NJ05,2014,NJ05_2014,4.107219251
NJ06,2014,NJ06_2014,-7.778174245
NJ07,2014,NJ07_2014,5.500875925
NJ08,2014,NJ08_2014,-23.61925178
NJ09,2014,NJ09_2014,-13.89840562
NJ10,2014,NJ10_2014,-34.05913836
NJ11,2014,NJ11_2014,5.56982548
NJ12,2014,NJ12_2014,-13.98272517
NM01,2014,NM01_2014,-6.582136756
NM02,2014,NM02_2014,5.021558543
NM03,2014,NM03_2014,-8.084337503
NV01,2014,NV01_2014,-13.72862489
NV02,2014,NV02_2014,4.585202747
NV03,2014,NV03_2014,0.34798159
NV04,2014,NV04_2014,-3.740779427
NY01,2014,NY01_2014,1.933510125
NY02,2014,NY02_2014,0.94811335
NY03,2014,NY03_2014,0.155373107
NY04,2014,NY04_2014,-3.365055893
NY05,2014,NY05_2014,-35.61395928
NY06,2014,NY06_2014,-13.30871173
NY07,2014,NY07_2014,-34.38414288
NY08,2014,NY08_2014,-35.04490108
NY09,2014,NY09_2014,-32.59271869
NY10,2014,NY10_2014,-22.85151769
NY11,2014,NY11_2014,2.490240979
NY12,2014,NY12_2014,-26.66459298
NY13,2014,NY13_2014,-41.83317711
NY14,2014,NY14_2014,-26.32272445
NY15,2014,NY15_2014,-43.1753013
NY16,2014,NY16_2014,-21.19745562
NY17,2014,NY17_2014,-5.312623441
NY18,2014,NY18_2014,0.46425931
NY19,2014,NY19_2014,-0.803759289
NY20,2014,NY20_2014,-6.977228677
NY21,2014,NY21_2014,0.005714525
NY22,2014,NY22_2014,2.920730507
NY23,2014,NY23_2014,2.869451112
NY24,2014,NY24_2014,-4.804971707
NY25,2014,NY25_2014,-6.917618626
NY26,2014,NY26_2014,-11.86020939
NY27,2014,NY27_2014,8.527150445
OH01,2014,OH01_2014,5.524810075
OH02,2014,OH02_2014,8.12595226
OH03,2014,OH03_2014,-16.66939951
OH04,2014,OH04_2014,9.116496931
OH05,2014,OH05_2014,6.896161658
OH06,2014,OH06_2014,8.158495515
OH07,2014,OH07_2014,6.267846563
OH08,2014,OH08_2014,14.94375324
OH09,2014,OH09_2014,-15.43930929
OH10,2014,OH10_2014,3.301168106
OH11,2014,OH11_2014,-30.20398033
OH12,2014,OH12_2014,7.747551479
OH13,2014,OH13_2014,-10.92876448
OH14,2014,OH14_2014,3.732395274
OH15,2014,OH15_2014,5.795788927
OH16,2014,OH16_2014,5.938933221
OK01,2014,OK01_2014,17.81868969
OK02,2014,OK02_2014,19.56868969
OK03,2014,OK03_2014,26.21868969
OK04,2014,OK04_2014,19.41868969
OK05,2014,OK05_2014,12.01868969
OR01,2014,OR01_2014,-7.253252756
OR02,2014,OR02_2014,9.711693805
OR03,2014,OR03_2014,-21.91055219
OR04,2014,OR04_2014,-1.881723533
OR05,2014,OR05_2014,-0.312727148
PA01r,2014,PA01r_2014,-28.28962265
PA02r,2014,PA02r_2014,-38.24556734
PA03r,2014,PA03r_2014,7.534714031
PA04r,2014,PA04r_2014,8.970588424
PA05r,2014,PA05r_2014,7.889683605
PA06r,2014,PA06r_2014,1.680601678
PA07r,2014,PA07r_2014,2.439710408
PA08r,2014,PA08r_2014,0.946220055
PA09r,2014,PA09r_2014,13.93261374
PA10r,2014,PA10r_2014,11.91651027
PA11r,2014,PA11r_2014,6.368385431
PA12r,2014,PA12r_2014,9.476917538
PA13r,2014,PA13r_2014,-13.57888851
PA14r,2014,PA14r_2014,-15.50114837
PA15r,2014,PA15r_2014,2.160128393
PA16r,2014,PA16r_2014,4.082592622
PA17r,2014,PA17r_2014,-4.042069803
PA18r,2014,PA18r_2014,9.968765486
RI01,2014,RI01_2014,-14.66098511
RI02,2014,RI02_2014,-8.159405063
SC01,2014,SC01_2014,10.80145705
SC02,2014,SC02_2014,12.89974339
SC03,2014,SC03_2014,17.79330898
SC04,2014,SC04_2014,15.24878628
SC05,2014,SC05_2014,8.565525133
SC06,2014,SC06_2014,-18.39343152
SC07,2014,SC07_2014,7.469852481
SD01,2014,SD01_2014,9.589256885
TN01,2014,TN01_2014,25.24123921
TN02,2014,TN02_2014,19.57008776
TN03,2014,TN03_2014,16.06742065
TN04,2014,TN04_2014,17.80852709
TN05,2014,TN05_2014,-4.686381304
TN06,2014,TN06_2014,20.83899426
TN07,2014,TN07_2014,17.74519755
TN08,2014,TN08_2014,18.60949313
TN09,2014,TN09_2014,-25.33933749
TX01,2014,TX01_2014,23.79294512
TX02,2014,TX02_2014,16.05919602
TX03,2014,TX03_2014,16.584593
TX04,2014,TX04_2014,25.61949859
TX05,2014,TX05_2014,16.739862
TX06,2014,TX06_2014,10.93705084
TX07,2014,TX07_2014,13.02122134
TX08,2014,TX08_2014,28.69122383
TX09,2014,TX09_2014,-24.91982621
TX10,2014,TX10_2014,11.27475876
TX11,2014,TX11_2014,31.28178372
TX12,2014,TX12_2014,19.04653779
TX13,2014,TX13_2014,32.33310547
TX14,2014,TX14_2014,11.6154541
TX15,2014,TX15_2014,-4.988283529
TX16,2014,TX16_2014,-12.02703616
TX17,2014,TX17_2014,12.88971962
TX18,2014,TX18_2014,-24.15466375
TX19,2014,TX19_2014,25.99682734
TX20,2014,TX20_2014,-6.341229338
TX21,2014,TX21_2014,11.99089204
TX22,2014,TX22_2014,14.5477089
TX23,2014,TX23_2014,3.223138629
TX24,2014,TX24_2014,12.79842627
TX25,2014,TX25_2014,11.74090626
TX26,2014,TX26_2014,19.51914585
TX27,2014,TX27_2014,13.26380856
TX28,2014,TX28_2014,-6.928785057
TX29,2014,TX29_2014,-11.80991061
TX30,2014,TX30_2014,-26.69695108
TX31,2014,TX31_2014,11.52869477
TX32,2014,TX32_2014,9.52755045
TX33,2014,TX33_2014,-17.99999439
TX34,2014,TX34_2014,-8.160613692
TX35,2014,TX35_2014,-11.59848822
TX36,2014,TX36_2014,24.67316165
UT01,2014,UT01_2014,27.26712479
UT02,2014,UT02_2014,17.99128114
UT03,2014,UT03_2014,27.66468558
UT04,2014,UT04_2014,16.24461562
VA01,2014,VA01_2014,6.054281197
VA02,2014,VA02_2014,2.009791814
VA03,2014,VA03_2014,-26.56639095
VA04,2014,VA04_2014,3.525046905
VA05,2014,VA05_2014,5.300959194
VA06,2014,VA06_2014,11.51103637
VA07,2014,VA07_2014,9.694321642
VA08,2014,VA08_2014,-16.05447858
VA09,2014,VA09_2014,14.61930007
VA10,2014,VA10_2014,2.389179837
VA11,2014,VA11_2014,-10.17979592
VT01,2014,VT01_2014,-15.74692577
WA01,2014,WA01_2014,-3.623028101
WA02,2014,WA02_2014,-8.47163289
WA03,2014,WA03_2014,2.281605291
WA04,2014,WA04_2014,13.42165341
WA05,2014,WA05_2014,6.593728211
WA06,2014,WA06_2014,-5.12188408
WA07,2014,WA07_2014,-28.73470837
WA08,2014,WA08_2014,1.212366386
WA09,2014,WA09_2014,-16.88599463
WA10,2014,WA10_2014,-5.207895177
WI01,2014,WI01_2014,3.197668973
WI02,2014,WI02_2014,-17.25725968
WI03,2014,WI03_2014,-5.121442223
WI04,2014,WI04_2014,-22.74920531
WI05,2014,WI05_2014,12.66717454
WI06,2014,WI06_2014,4.640552038
WI07,2014,WI07_2014,1.601651151
WI08,2014,WI08_2014,1.553507504
WV01,2014,WV01_2014,13.51292144
WV02,2014,WV02_2014,11.16050047
WV03,2014,WV03_2014,14.46322493
WY01,2014,WY01_2014,21.68807534
AK01,2016,AK01_2016,12.00551419
AL01,2016,AL01_2016,14.60116703
AL02,2016,AL02_2016,16.90319673
AL03,2016,AL03_2016,15.80406538
AL04,2016,AL04_2016,27.7680824
AL05,2016,AL05_2016,16.80452682
AL06,2016,AL06_2016,27.73035047
AL07,2016,AL07_2016,-19.45654888
AR01,2016,AR01_2016,14.00120897
AR02,2016,AR02_2016,8.260692756
AR03,2016,AR03_2016,19.17718995
AR04,2016,AR04_2016,15.2289461
AZ01,2016,AZ01_2016,4.264656205
AZ02,2016,AZ02_2016,3.427826746
AZ03,2016,AZ03_2016,-7.830397531
AZ04,2016,AZ04_2016,19.58698237
AZ05,2016,AZ05_2016,16.88356551
AZ06,2016,AZ06_2016,12.25073837
AZ07,2016,AZ07_2016,-16.41988899
AZ08,2016,AZ08_2016,14.71140224
AZ09,2016,AZ09_2016,0.680196819
CA01,2016,CA01_2016,9.931769419
CA02,2016,CA02_2016,-20.09797698
CA03,2016,CA03_2016,-3.405590145
CA04,2016,CA04_2016,10.38041809
CA05,2016,CA05_2016,-19.48979892
CA06,2016,CA06_2016,-17.70600167
CA07,2016,CA07_2016,0.506253925
CA08,2016,CA08_2016,9.740974816
CA09,2016,CA09_2016,-5.570227703
CA10,2016,CA10_2016,1.122903462
CA11,2016,CA11_2016,-17.37658266
CA12,2016,CA12_2016,-34.00982271
CA13,2016,CA13_2016,-37.36218886
CA14,2016,CA14_2016,-22.74599203
CA15,2016,CA15_2016,-16.48315836
CA16,2016,CA16_2016,-6.463361592
CA17,2016,CA17_2016,-19.66073418
CA18,2016,CA18_2016,-18.38172247
CA19,2016,CA19_2016,-18.6759174
CA20,2016,CA20_2016,-20.28795637
CA21,2016,CA21_2016,-1.541330708
CA22,2016,CA22_2016,9.990820838
CA23,2016,CA23_2016,15.76832998
CA24,2016,CA24_2016,-3.875440073
CA25,2016,CA25_2016,3.050052158
CA26,2016,CA26_2016,-3.678485451
CA27,2016,CA27_2016,-11.02428552
CA28,2016,CA28_2016,-19.95101985
CA29,2016,CA29_2016,-24.81627175
CA30,2016,CA30_2016,-14.72246257
CA31,2016,CA31_2016,-5.292193267
CA32,2016,CA32_2016,-12.5125892
CA33,2016,CA33_2016,-11.27596052
CA34,2016,CA34_2016,-30.03993279
CA35,2016,CA35_2016,-14.91326907
CA36,2016,CA36_2016,1.230574936
CA37,2016,CA37_2016,-33.97473271
CA38,2016,CA38_2016,-12.11168679
CA39,2016,CA39_2016,4.288519499
CA40,2016,CA40_2016,-28.88234124
CA41,2016,CA41_2016,-9.039626532
CA42,2016,CA42_2016,9.514431096
CA43,2016,CA43_2016,-25.64284877
CA44,2016,CA44_2016,-32.02514031
CA45,2016,CA45_2016,7.13080468
CA46,2016,CA46_2016,-8.537939292
CA47,2016,CA47_2016,-7.849690773
CA48,2016,CA48_2016,7.107338894
CA49,2016,CA49_2016,4.279479029
CA50,2016,CA50_2016,13.53663841
CA51,2016,CA51_2016,-15.99851461
CA52,2016,CA52_2016,-1.879982424
CA53,2016,CA53_2016,-10.01498587
CO01,2016,CO01_2016,-18.44977694
CO02,2016,CO02_2016,-8.008685182
CO03,2016,CO03_2016,4.73293165
CO04,2016,CO04_2016,11.44113867
CO05,2016,CO05_2016,13.00245692
CO06,2016,CO06_2016,-0.690974603
CO07,2016,CO07_2016,-5.237576294
CT01,2016,CT01_2016,-12.51531841
CT02,2016,CT02_2016,-5.273649224
CT03,2016,CT03_2016,-10.50958547
CT04,2016,CT04_2016,-4.99381031
CT05,2016,CT05_2016,-2.798719217
DE01,2016,DE01_2016,-8.224876673
FL01,2016,FL01_2016,21.35972312
FL02,2016,FL02_2016,17.7274118
FL03,2016,FL03_2016,9.179561459
FL04,2016,FL04_2016,18.6600237
FL05,2016,FL05_2016,-11.18938704
FL06,2016,FL06_2016,3.881442727
FL07,2016,FL07_2016,2.03546584
FL08,2016,FL08_2016,9.302985536
FL09,2016,FL09_2016,-2.809780779
FL10,2016,FL10_2016,-8.440756154
FL11,2016,FL11_2016,11.1393776
FL12,2016,FL12_2016,5.685254886
FL13,2016,FL13_2016,-3.069635183
FL14,2016,FL14_2016,-5.674738015
FL15,2016,FL15_2016,5.6020905
FL16,2016,FL16_2016,5.878881901
FL17,2016,FL17_2016,9.679449184
FL18,2016,FL18_2016,2.919597864
FL19,2016,FL19_2016,11.97148848
FL20,2016,FL20_2016,-29.25062221
FL21,2016,FL21_2016,-9.517664791
FL22,2016,FL22_2016,-4.885237802
FL23,2016,FL23_2016,-9.28498419
FL24,2016,FL24_2016,-32.37207336
FL25,2016,FL25_2016,9.8106414
FL26,2016,FL26_2016,-0.981008347
FL27,2016,FL27_2016,0.931422453
GA01,2016,GA01_2016,8.744055298
GA02,2016,GA02_2016,-5.753457117
GA03,2016,GA03_2016,19.01445155
GA04,2016,GA04_2016,-21.06153175
GA05,2016,GA05_2016,-31.64928812
GA06,2016,GA06_2016,13.50764612
GA07,2016,GA07_2016,13.66846207
GA08,2016,GA08_2016,14.88418087
GA09,2016,GA09_2016,30.14662491
GA10,2016,GA10_2016,14.88939676
GA11,2016,GA11_2016,19.28272211
GA12,2016,GA12_2016,8.738085156
GA13,2016,GA13_2016,-15.8117232
GA14,2016,GA14_2016,25.90535974
HI01,2016,HI01_2016,-18.13924239
HI02,2016,HI02_2016,-20.90839789
IA01,2016,IA01_2016,-5.227869014
IA02,2016,IA02_2016,-4.432831608
IA03,2016,IA03_2016,0.208451474
IA04,2016,IA04_2016,5.300959194
ID01,2016,ID01_2016,18.25269072
ID02,2016,ID02_2016,16.7817287
IL01,2016,IL01_2016,-27.68508865
IL02,2016,IL02_2016,-28.69264532
IL03,2016,IL03_2016,-5.092060817
IL04,2016,IL04_2016,-29.23519948
IL05,2016,IL05_2016,-16.34161565
IL06,2016,IL06_2016,3.884679538
IL07,2016,IL07_2016,-36.23829468
IL08,2016,IL08_2016,-7.567293042
IL09,2016,IL09_2016,-14.92978901
IL10,2016,IL10_2016,-8.193968538
IL11,2016,IL11_2016,-7.576847835
IL12,2016,IL12_2016,-0.392319484
IL13,2016,IL13_2016,0.084913502
IL14,2016,IL14_2016,4.670541542
IL15,2016,IL15_2016,13.6239904
IL16,2016,IL16_2016,4.321491524
IL17,2016,IL17_2016,-6.967787178
IL18,2016,IL18_2016,11.36395927
IN01,2016,IN01_2016,-10.15551365
IN02,2016,IN02_2016,6.294082892
IN03,2016,IN03_2016,12.90996758
IN04,2016,IN04_2016,11.36395927
IN05,2016,IN05_2016,8.593765678
IN06,2016,IN06_2016,11.60625974
IN07,2016,IN07_2016,-12.63217151
IN08,2016,IN08_2016,8.233026243
IN09,2016,IN09_2016,8.662185625
KS01,2016,KS01_2016,22.90546866
KS02,2016,KS02_2016,8.209594136
KS03,2016,KS03_2016,5.511779121
KS04,2016,KS04_2016,14.20786232
KY01,2016,KY01_2016,17.79330898
KY02,2016,KY02_2016,16.13680232
KY03,2016,KY03_2016,-3.839538158
KY04,2016,KY04_2016,16.31640194
KY05,2016,KY05_2016,24.91644936
KY06,2016,KY06_2016,8.54388053
LA01,2016,LA01_2016,26.15883269
LA02,2016,LA02_2016,-22.76388376
LA03,2016,LA03_2016,19.06169935
LA04,2016,LA04_2016,12.51489222
LA05,2016,LA05_2016,15.12872009
LA06,2016,LA06_2016,20.80851157
MA01,2016,MA01_2016,-12.50512469
MA02,2016,MA02_2016,-8.008685182
MA03,2016,MA03_2016,-6.061717434
MA04,2016,MA04_2016,-6.916948337
MA05,2016,MA05_2016,-14.01752598
MA06,2016,MA06_2016,-3.859827324
MA07,2016,MA07_2016,-30.76036471
MA08,2016,MA08_2016,-5.912274777
MA09,2016,MA09_2016,-4.694000665
MD01,2016,MD01_2016,14.01195843
MD02,2016,MD02_2016,-10.22922061
MD03,2016,MD03_2016,-8.845424654
MD04,2016,MD04_2016,-25.66615879
MD05,2016,MD05_2016,-13.71275047
MD06,2016,MD06_2016,-3.982125389
MD07,2016,MD07_2016,-24.50246708
MD08,2016,MD08_2016,-10.7250985
ME01,2016,ME01_2016,-8.55886133
ME02,2016,ME02_2016,-2.224833095
MI01,2016,MI01_2016,4.595339436
MI02,2016,MI02_2016,6.668740349
MI03,2016,MI03_2016,4.390697804
MI04,2016,MI04_2016,4.59353756
MI05,2016,MI05_2016,-9.877711729
MI06,2016,MI06_2016,1.171451981
MI07,2016,MI07_2016,2.742586189
MI08,2016,MI08_2016,2.185778298
MI09,2016,MI09_2016,-5.620235804
MI10,2016,MI10_2016,6.27046634
MI11,2016,MI11_2016,3.703869255
MI12,2016,MI12_2016,-14.64203003
MI13,2016,MI13_2016,-32.82362769
MI14,2016,MI14_2016,-29.23259236
MN01,2016,MN01_2016,1.410599572
MN02,2016,MN02_2016,2.054163696
MN03,2016,MN03_2016,1.700803511
MN04,2016,MN04_2016,-10.97529297
MN05,2016,MN05_2016,-22.36043006
MN06,2016,MN06_2016,9.582344616
MN07,2016,MN07_2016,6.169073322
MN08,2016,MN08_2016,-0.787448417
MO01,2016,MO01_2016,-28.21317677
MO02,2016,MO02_2016,8.362993488
MO03,2016,MO03_2016,12.70684424
MO04,2016,MO04_2016,12.8697101
MO05,2016,MO05_2016,-8.520731923
MO06,2016,MO06_2016,11.5553173
MO07,2016,MO07_2016,19.4004523
MO08,2016,MO08_2016,16.98790478
MS01,2016,MS01_2016,15.62818944
MS02,2016,MS02_2016,-12.8754753
MS03,2016,MS03_2016,13.736491
MS04,2016,MS04_2016,21.32222862
MT01,2016,MT01_2016,6.918741263
NC01,2016,NC01_2016,-15.28996222
NC02,2016,NC02_2016,8.497639715
NC03,2016,NC03_2016,10.96291561
NC04,2016,NC04_2016,-13.08925164
NC05,2016,NC05_2016,8.840956897
NC06,2016,NC06_2016,8.194762381
NC07,2016,NC07_2016,8.542340724
NC08,2016,NC08_2016,7.584196498
NC09,2016,NC09_2016,7.959818722
NC10,2016,NC10_2016,11.38362147
NC11,2016,NC11_2016,11.96719451
NC12,2016,NC12_2016,-15.62889095
NC13,2016,NC13_2016,5.367907257
ND01,2016,ND01_2016,10.10769225
NE01,2016,NE01_2016,9.605674947
NE02,2016,NE02_2016,4.338446529
NE03,2016,NE03_2016,22.79830233
NH01,2016,NH01_2016,0.79848767
NH02,2016,NH02_2016,-2.894151564
NJ01,2016,NJ01_2016,-12.80315055
NJ02,2016,NJ02_2016,-1.179286018
NJ03,2016,NJ03_2016,0.796444999
NJ04,2016,NJ04_2016,7.318184129
NJ05,2016,NJ05_2016,4.107219251
NJ06,2016,NJ06_2016,-7.778174245
NJ07,2016,NJ07_2016,5.500875925
NJ08,2016,NJ08_2016,-23.61925178
NJ09,2016,NJ09_2016,-13.89840562
NJ10,2016,NJ10_2016,-34.05913836
NJ11,2016,NJ11_2016,5.56982548
NJ12,2016,NJ12_2016,-13.98272517
NM01,2016,NM01_2016,-6.582136756
NM02,2016,NM02_2016,5.021558543
NM03,2016,NM03_2016,-8.084337503
NV01,2016,NV01_2016,-13.72862489
NV02,2016,NV02_2016,4.585202747
NV03,2016,NV03_2016,0.34798159
NV04,2016,NV04_2016,-3.740779427
NY01,2016,NY01_2016,1.933510125
NY02,2016,NY02_2016,0.94811335
NY03,2016,NY03_2016,0.155373107
NY04,2016,NY04_2016,-3.365055893
NY05,2016,NY05_2016,-35.61395928
NY06,2016,NY06_2016,-13.30871173
NY07,2016,NY07_2016,-34.38414288
NY08,2016,NY08_2016,-35.04490108
NY09,2016,NY09_2016,-32.59271869
NY10,2016,NY10_2016,-22.85151769
NY11,2016,NY11_2016,2.490240979
NY12,2016,NY12_2016,-26.66459298
NY13,2016,NY13_2016,-41.83317711
NY14,2016,NY14_2016,-26.32272445
NY15,2016,NY15_2016,-43.1753013
NY16,2016,NY16_2016,-21.19745562
NY17,2016,NY17_2016,-5.312623441
NY18,2016,NY18_2016,0.46425931
NY19,2016,NY19_2016,-0.803759289
NY20,2016,NY20_2016,-6.977228677
NY21,2016,NY21_2016,0.005714525
NY22,2016,NY22_2016,2.920730507
NY23,2016,NY23_2016,2.869451112
NY24,2016,NY24_2016,-4.804971707
NY25,2016,NY25_2016,-6.917618626
NY26,2016,NY26_2016,-11.86020939
NY27,2016,NY27_2016,8.527150445
OH01,2016,OH01_2016,5.524810075
OH02,2016,OH02_2016,8.12595226
OH03,2016,OH03_2016,-16.66939951
OH04,2016,OH04_2016,9.116496931
OH05,2016,OH05_2016,6.896161658
OH06,2016,OH06_2016,8.158495515
OH07,2016,OH07_2016,6.267846563
OH08,2016,OH08_2016,14.94375324
OH09,2016,OH09_2016,-15.43930929
OH10,2016,OH10_2016,3.301168106
OH11,2016,OH11_2016,-30.20398033
OH12,2016,OH12_2016,7.747551479
OH13,2016,OH13_2016,-10.92876448
OH14,2016,OH14_2016,3.732395274
OH15,2016,OH15_2016,5.795788927
OH16,2016,OH16_2016,5.938933221
OK01,2016,OK01_2016,17.81868969
OK02,2016,OK02_2016,19.56868969
OK03,2016,OK03_2016,26.21868969
OK04,2016,OK04_2016,19.41868969
OK05,2016,OK05_2016,12.01868969
OR01,2016,OR01_2016,-7.253252756
OR02,2016,OR02_2016,9.711693805
OR03,2016,OR03_2016,-21.91055219
OR04,2016,OR04_2016,-1.881723533
OR05,2016,OR05_2016,-0.312727148
PA01r,2016,PA01r_2016,-28.28962265
PA02r,2016,PA02r_2016,-38.24556734
PA03r,2016,PA03r_2016,7.534714031
PA04r,2016,PA04r_2016,8.970588424
PA05r,2016,PA05r_2016,7.889683605
PA06r,2016,PA06r_2016,1.680601678
PA07r,2016,PA07r_2016,2.439710408
PA08r,2016,PA08r_2016,0.946220055
PA09r,2016,PA09r_2016,13.93261374
PA10r,2016,PA10r_2016,11.91651027
PA11r,2016,PA11r_2016,6.368385431
PA12r,2016,PA12r_2016,9.476917538
PA13r,2016,PA13r_2016,-13.57888851
PA14r,2016,PA14r_2016,-15.50114837
PA15r,2016,PA15r_2016,2.160128393
PA16r,2016,PA16r_2016,4.082592622
PA17r,2016,PA17r_2016,-4.042069803
PA18r,2016,PA18r_2016,9.968765486
RI01,2016,RI01_2016,-14.66098511
RI02,2016,RI02_2016,-8.159405063
SC01,2016,SC01_2016,10.80145705
SC02,2016,SC02_2016,12.89974339
SC03,2016,SC03_2016,17.79330898
SC04,2016,SC04_2016,15.24878628
SC05,2016,SC05_2016,8.565525133
SC06,2016,SC06_2016,-18.39343152
SC07,2016,SC07_2016,7.469852481
SD01,2016,SD01_2016,9.589256885
TN01,2016,TN01_2016,25.24123921
TN02,2016,TN02_2016,19.57008776
TN03,2016,TN03_2016,16.06742065
TN04,2016,TN04_2016,17.80852709
TN05,2016,TN05_2016,-4.686381304
TN06,2016,TN06_2016,20.83899426
TN07,2016,TN07_2016,17.74519755
TN08,2016,TN08_2016,18.60949313
TN09,2016,TN09_2016,-25.33933749
TX01,2016,TX01_2016,23.79294512
TX02,2016,TX02_2016,16.05919602
TX03,2016,TX03_2016,16.584593
TX04,2016,TX04_2016,25.61949859
TX05,2016,TX05_2016,16.739862
TX06,2016,TX06_2016,10.93705084
TX07,2016,TX07_2016,13.02122134
TX08,2016,TX08_2016,28.69122383
TX09,2016,TX09_2016,-24.91982621
TX10,2016,TX10_2016,11.27475876
TX11,2016,TX11_2016,31.28178372
TX12,2016,TX12_2016,19.04653779
TX13,2016,TX13_2016,32.33310547
TX14,2016,TX14_2016,11.6154541
TX15,2016,TX15_2016,-4.988283529
TX16,2016,TX16_2016,-12.02703616
TX17,2016,TX17_2016,12.88971962
TX18,2016,TX18_2016,-24.15466375
TX19,2016,TX19_2016,25.99682734
TX20,2016,TX20_2016,-6.341229338
TX21,2016,TX21_2016,11.99089204
TX22,2016,TX22_2016,14.5477089
TX23,2016,TX23_2016,3.223138629
TX24,2016,TX24_2016,12.79842627
TX25,2016,TX25_2016,11.74090626
TX26,2016,TX26_2016,19.51914585
TX27,2016,TX27_2016,13.26380856
TX28,2016,TX28_2016,-6.928785057
TX29,2016,TX29_2016,-11.80991061
TX30,2016,TX30_2016,-26.69695108
TX31,2016,TX31_2016,11.52869477
TX32,2016,TX32_2016,9.52755045
TX33,2016,TX33_2016,-17.99999439
TX34,2016,TX34_2016,-8.160613692
TX35,2016,TX35_2016,-11.59848822
TX36,2016,TX36_2016,24.67316165
UT01,2016,UT01_2016,27.26712479
UT02,2016,UT02_2016,17.99128114
UT03,2016,UT03_2016,27.66468558
UT04,2016,UT04_2016,16.24461562
VA01,2016,VA01_2016,8.756031782
VA02,2016,VA02_2016,4.209686149
