GEO.id,GEO.id2,GEO.display-label,,,,,HC01_EST_VC01,HC01_EST_VC03,HC01_EST_VC04,HC01_EST_VC05,HC01_EST_VC06,HC01_EST_VC07,HC01_EST_VC08,HC01_EST_VC09,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC13,HC01_EST_VC16,HC01_EST_VC17,HC01_EST_VC20,HC01_EST_VC21,HC01_EST_VC22,HC01_EST_VC24,HC01_EST_VC29,HC01_EST_VC30,HC01_EST_VC33,HC01_EST_VC34,HC01_EST_VC35,HC01_EST_VC36,HC01_EST_VC39,HC01_EST_VC40,HC01_EST_VC41,HC01_EST_VC42,HC01_EST_VC43,HC01_EST_VC46,HC01_EST_VC47,HC01_EST_VC48,HC01_EST_VC49,HC01_EST_VC50,HC01_EST_VC51,HC01_EST_VC64,HC01_EST_VC67,HC01_EST_VC68,HC01_EST_VC69,HC01_EST_VC70
Id,Id2,Geography,borough,County,State,Congressional District,TotalPop,Pop1to4,Pop5to17,Pop18to24,Pop25to35,Pop35to45,Pop45to55,Pop55to65,Pop65to75,Pop75Over,MedianAge,Male,Female,RaceBase,White,Black,Asian,Hispanic,WhiteNoHispanic,Native,ForeignBorn,Naturalized,ForeignBornNotCitizen,MaritalBase,NeverMarried,Married,Divorced,Widowed,EducationBase,LessThanHS,HSGrad,SomeCollORAssoc,Bachelors,GradProf,MedianIncome,PovertyBase,PovertyBelow100Prct,Poverty100to149,Poverty150UP
0600000US4200324160,4200324160,"Etna borough, Allegheny County, Pennsylvania",Etna borough, Allegheny County, Pennsylvania,17,3373,99,475,243,772,344,375,611,277,177,36.6,1776,1597,3332,3209,100,0,96,3184,3256,117,27,90,2871,1262,1135,345,129,2556,179,918,903,451,105,25258,3373,360,507,2506
0600000US4200325400,4200325400,"Fawn township, Allegheny County, Pennsylvania",Fawn township, Allegheny County, Pennsylvania,17,2335,112,222,126,238,251,383,411,318,274,51.3,1122,1213,2310,2273,13,18,40,2264,2302,33,28,5,2039,346,1274,274,145,1875,135,860,531,232,117,29397,2325,115,123,2087
0600000US4200325904,4200325904,"Findlay township, Allegheny County, Pennsylvania",Findlay township, Allegheny County, Pennsylvania,17,5328,348,925,380,447,962,962,535,482,287,41.6,2529,2799,5279,5073,139,0,78,5073,5136,192,167,25,4289,1075,2373,618,223,3675,169,1286,793,944,483,39703,5328,297,172,4859
0600000US4200326592,4200326592,"Forest Hills borough, Allegheny County, Pennsylvania",Forest Hills borough, Allegheny County, Pennsylvania,18,6450,238,721,398,721,788,895,1228,658,803,48.5,2950,3500,6134,5399,665,61,77,5332,6163,287,182,105,5643,1836,2747,552,508,5093,84,1142,1177,1529,1161,37541,6450,459,400,5591
0600000US4200326896,4200326896,"Forward township, Allegheny County, Pennsylvania",Forward township, Allegheny County, Pennsylvania,18,3354,81,429,241,276,405,507,583,386,446,49,1679,1675,3354,3309,45,0,0,3309,3354,0,0,0,2984,745,1533,383,323,2603,203,1218,702,345,135,30939,3354,103,159,3092
0600000US4200327120,4200327120,"Fox Chapel borough, Allegheny County, Pennsylvania",Fox Chapel borough, Allegheny County, Pennsylvania,17,5373,185,1427,207,63,516,1019,993,470,493,48.9,2636,2737,5203,4779,0,373,207,4668,4843,530,388,142,4235,799,3082,198,156,3554,44,145,397,1023,1945,65852,5373,251,60,5062
0600000US4200327552,4200327552,"Franklin Park borough, Allegheny County, Pennsylvania",Franklin Park borough, Allegheny County, Pennsylvania,17,14117,621,3255,503,1043,2005,2306,2326,1377,681,43.2,7245,6872,13874,12089,154,1494,207,11956,12524,1593,1032,561,11013,1941,7821,687,564,9738,100,1185,1599,3405,3449,51667,14117,210,72,13835
0600000US4200327608,4200327608,"Frazer township, Allegheny County, Pennsylvania",Frazer township, Allegheny County, Pennsylvania,17,1081,28,157,55,100,100,219,210,117,95,49.1,553,528,1078,1070,0,7,0,1070,1074,7,4,3,924,203,538,102,81,841,52,437,246,98,8,27888,1081,97,57,927
0600000US4200329432,4200329432,"Glassport borough, Allegheny County, Pennsylvania",Glassport borough, Allegheny County, Pennsylvania,18,4378,364,537,252,721,431,638,709,342,384,41.8,2115,2263,4299,4199,58,18,33,4189,4316,62,56,6,3590,1083,1514,668,325,3225,333,1401,999,401,91,23265,4363,633,499,3231
0600000US4200329592,4200329592,"Glenfield borough, Allegheny County, Pennsylvania",Glenfield borough, Allegheny County, Pennsylvania,17,214,20,40,9,41,22,30,27,18,7,33.8,96,118,201,201,0,0,6,195,212,2,0,2,158,41,91,19,7,145,11,46,50,25,13,35750,214,16,4,194
0600000US4200329732,4200329732,"Glen Osborne borough, Allegheny County, Pennsylvania",Glen Osborne borough, Allegheny County, Pennsylvania,17,551,37,94,33,37,69,76,109,55,41,45.6,250,301,528,491,25,0,8,483,523,28,20,8,443,98,271,39,35,387,4,47,74,148,114,48750,544,13,2,529
0600000US4200331256,4200331256,"Green Tree borough, Allegheny County, Pennsylvania",Green Tree borough, Allegheny County, Pennsylvania,17,4652,151,589,308,705,398,740,793,533,435,47.7,2058,2594,4642,4336,90,216,22,4314,4355,297,258,39,4074,1101,2332,314,327,3604,134,1002,988,904,576,34459,4643,357,142,4144
0600000US4200332328,4200332328,"Hampton township, Allegheny County, Pennsylvania",Hampton township, Allegheny County, Pennsylvania,17,18335,909,3315,906,1690,2156,2837,3143,1795,1584,45.6,8706,9629,18294,17452,257,526,255,17202,17584,751,503,248,15153,3506,9429,1130,1088,13205,405,3040,3047,3983,2730,40663,18327,768,646,16913
0600000US4200332624,4200332624,"Harmar township, Allegheny County, Pennsylvania",Harmar township, Allegheny County, Pennsylvania,17,3001,108,266,95,360,265,309,544,512,542,56.9,1332,1669,3001,2913,39,41,41,2880,2932,69,69,0,2640,662,1306,264,408,2532,211,889,754,420,258,29013,2765,215,277,2273
0600000US4200332832,4200332832,"Harrison township, Allegheny County, Pennsylvania",Harrison township, Allegheny County, Pennsylvania,17,10368,434,1514,882,1262,1134,1719,1483,946,994,44.7,4840,5528,10113,9769,190,93,51,9736,10212,156,93,63,8733,2540,4301,1163,729,7538,447,2988,2260,1283,560,26824,10328,1369,906,8053
0600000US4200333312,4200333312,"Haysville borough, Allegheny County, Pennsylvania",Haysville borough, Allegheny County, Pennsylvania,17,70,2,0,8,20,0,5,24,7,4,53.5,40,30,70,70,0,0,0,70,70,0,0,0,68,33,25,7,3,60,3,14,22,18,3,21250,70,4,13,53
0600000US4200333592,4200333592,"Heidelberg borough, Allegheny County, Pennsylvania",Heidelberg borough, Allegheny County, Pennsylvania,17,1314,34,168,90,254,135,230,176,132,95,42.7,621,693,1314,1271,19,21,38,1239,1254,60,26,34,1131,392,415,226,98,1022,92,442,276,164,48,28188,1314,93,169,1052
0600000US4200335424,4200335424,"Homestead borough, Allegheny County, Pennsylvania",Homestead borough, Allegheny County, Pennsylvania,18,3132,31,709,164,457,352,387,446,335,251,39.5,1438,1694,2969,807,2094,68,0,807,3014,118,92,26,2533,1322,616,349,246,2228,196,981,658,233,160,18134,3132,915,735,1482
0600000US4200336808,4200336808,"Indiana township, Allegheny County, Pennsylvania",Indiana township, Allegheny County, Pennsylvania,17,7204,312,1277,392,690,788,1283,1154,822,486,46.6,3523,3681,6971,6640,83,229,179,6461,6771,433,279,154,5867,1298,3510,640,419,5223,272,1380,1168,1190,1213,36730,6975,380,237,6358
0600000US4200337000,4200337000,"Ingram borough, Allegheny County, Pennsylvania",Ingram borough, Allegheny County, Pennsylvania,17,3233,151,379,234,463,510,491,540,205,260,43,1685,1548,3146,2896,233,17,31,2865,3128,105,61,44,2811,1069,1117,461,164,2469,132,963,810,413,151,29836,3216,349,138,2729
0600000US4200337955,4200337955,"Jefferson Hills borough, Allegheny County, Pennsylvania",Jefferson Hills borough, Allegheny County, Pennsylvania,18,11053,422,1882,818,1042,1441,1695,1801,1125,827,44.3,5390,5663,10985,10575,324,83,38,10540,10886,167,89,78,9234,2094,5693,777,670,7931,224,2206,2099,2234,1168,36770,10941,361,407,10173
0600000US4200339312,4200339312,"Kennedy township, Allegheny County, Pennsylvania",Kennedy township, Allegheny County, Pennsylvania,17,7932,305,1091,463,768,899,1128,1553,932,793,49.7,3800,4132,7828,7525,45,257,11,7515,7413,519,202,317,6851,1572,4029,562,688,6073,265,2228,1531,1333,716,33877,7926,426,341,7159
0600000US4200339624,4200339624,"Kilbuck township, Allegheny County, Pennsylvania",Kilbuck township, Allegheny County, Pennsylvania,17,629,18,121,15,51,105,87,98,86,48,45.3,288,341,621,587,26,8,4,583,596,33,14,19,512,102,339,43,28,475,11,96,135,164,69,40685,621,34,34,553
0600000US4200342368,4200342368,"Leet township, Allegheny County, Pennsylvania",Leet township, Allegheny County, Pennsylvania,17,1599,96,311,72,162,198,270,235,156,99,43.6,754,845,1585,1511,13,43,15,1508,1520,79,70,9,1268,295,785,115,73,1120,39,245,313,267,256,38875,1592,48,108,1436
0600000US4200342392,4200342392,"Leetsdale borough, Allegheny County, Pennsylvania",Leetsdale borough, Allegheny County, Pennsylvania,17,1278,58,240,61,194,133,91,245,107,149,42.4,609,669,1185,1119,51,15,155,982,1258,20,15,5,1041,282,527,147,85,919,86,254,276,207,96,27358,1278,248,175,855
0600000US4200343064,4200343064,"Liberty borough, Allegheny County, Pennsylvania",Liberty borough, Allegheny County, Pennsylvania,18,2539,94,303,201,314,287,380,417,326,217,46,1197,1342,2500,2380,94,26,21,2359,2512,27,26,1,2223,749,997,264,213,1941,63,893,658,238,89,27996,2508,230,252,2026
0600000US4200343408,4200343408,"Lincoln borough, Allegheny County, Pennsylvania",Lincoln borough, Allegheny County, Pennsylvania,18,1040,41,131,68,85,106,200,192,138,79,49,572,468,1036,1001,8,0,34,993,1023,17,6,11,886,217,477,102,90,800,51,339,305,81,24,28013,1040,89,66,885
0600000US4200345900,4200345900,"McCandless township, Allegheny County, Pennsylvania",McCandless township, Allegheny County, Pennsylvania,17,28570,1507,4116,2190,3342,3407,4083,4271,2710,2944,44.1,13754,14816,28175,25104,842,2148,454,24770,26034,2536,1105,1431,24125,6806,13413,2120,1786,20757,680,3913,4223,6720,5221,39525,27639,1419,1169,25051
0600000US4200346072,4200346072,"McDonald borough, Allegheny County, Pennsylvania",McDonald borough, Allegheny County, Pennsylvania,17,484,13,81,16,76,50,85,38,36,89,46.4,215,269,484,478,0,0,0,478,484,0,0,0,409,77,256,5,71,374,80,195,67,32,0,24167,484,52,33,399
0600000US4200346256,4200346256,"McKeesport city, Allegheny County, Pennsylvania",McKeesport city, Allegheny County, Pennsylvania,18,19263,709,3145,1739,2487,1974,2655,2927,1805,1822,42.6,8852,10411,18380,11753,6433,78,582,11431,18926,337,205,132,16104,7230,4627,2676,1571,13670,1879,6190,3924,1099,578,18259,18521,6069,2310,10142
0600000US4200346264,4200346264,"McKees Rocks borough, Allegheny County, Pennsylvania",McKees Rocks borough, Allegheny County, Pennsylvania,17,5920,282,926,678,910,583,1036,686,507,312,37.8,2906,3014,5691,4018,1579,0,124,3935,5821,99,24,75,4914,2366,1305,933,310,4034,669,1680,1182,385,118,20661,5920,1468,1175,3277
0600000US4200347696,4200347696,"Marshall township, Allegheny County, Pennsylvania",Marshall township, Allegheny County, Pennsylvania,17,7850,299,1938,518,501,907,1883,889,523,392,41.9,3981,3869,7787,6883,78,818,17,6875,7209,641,297,344,6191,1479,4053,372,287,5095,116,410,747,1907,1915,52303,7850,176,47,7627
0600000US4200349920,4200349920,"Millvale borough, Allegheny County, Pennsylvania",Millvale borough, Allegheny County, Pennsylvania,17,3698,93,543,249,638,537,568,584,315,171,40.7,1883,1815,3592,3430,149,13,25,3418,3662,36,20,16,3146,1349,870,633,294,2813,261,981,1040,433,98,23756,3698,875,463,2360
0600000US4200350528,4200350528,"Monroeville municipality, Allegheny County, Pennsylvania",Monroeville municipality, Allegheny County, Pennsylvania,18,27988,919,3709,1942,4179,3357,3299,4468,2821,3294,44.7,13475,14513,27091,21623,3785,1533,599,21172,26023,1965,1166,799,24270,7514,11950,2633,2173,21418,1043,5906,6187,5102,3180,31168,27318,2302,1700,23316
0600000US4200350784,4200350784,"Moon township, Allegheny County, Pennsylvania",Moon township, Allegheny County, Pennsylvania,17,25032,1010,3739,3532,2760,3247,3954,3416,1936,1438,40.1,12594,12438,24539,22140,1127,1092,666,21593,22930,2102,786,1316,21267,7275,10670,2090,1232,16751,866,3508,4035,5245,3097,34645,23682,1527,1025,21130
0600000US4200351696,4200351696,"Mount Lebanon township, Allegheny County, Pennsylvania",Mount Lebanon township, Allegheny County, Pennsylvania,17,32618,1053,6575,1315,3396,4111,4954,4686,3240,3288,44.7,15640,16978,32089,30267,317,1373,596,29737,29796,2822,1581,1241,26557,6871,15105,2556,2025,23675,457,2956,3959,8150,8153,41854,32208,1810,893,29505
0600000US4200351744,4200351744,"Mount Oliver borough, Allegheny County, Pennsylvania",Mount Oliver borough, Allegheny County, Pennsylvania,18,3296,126,660,474,447,450,453,348,192,146,33.1,1503,1793,3166,1941,1106,70,78,1924,3117,179,113,66,2733,1559,528,417,229,2036,342,815,581,187,111,19630,3296,1207,272,1817
0600000US4200352320,4200352320,"Munhall borough, Allegheny County, Pennsylvania",Munhall borough, Allegheny County, Pennsylvania,18,11069,397,1590,887,1569,1330,1463,1751,1055,1027,42.9,5290,5779,10853,9585,1200,40,292,9359,10787,282,175,107,9564,3528,3966,1195,875,8195,575,2895,2559,1428,738,28292,11019,1186,1161,8672
0600000US4200353136,4200353136,"Neville township, Allegheny County, Pennsylvania",Neville township, Allegheny County, Pennsylvania,17,1133,32,109,90,125,180,167,180,164,86,47.7,595,538,1104,1031,33,5,43,1031,1126,7,2,5,1019,348,412,179,80,902,89,394,271,109,39,26362,1133,148,104,881
0600000US4200354816,4200354816,"North Braddock borough, Allegheny County, Pennsylvania",North Braddock borough, Allegheny County, Pennsylvania,18,4752,309,849,262,586,682,600,658,414,392,41.6,2236,2516,4330,2350,1906,17,129,2303,4576,176,21,155,3806,1608,1167,583,448,3332,355,1524,1121,235,97,19562,4716,1475,651,2590
0600000US4200355016,4200355016,"North Fayette township, Allegheny County, Pennsylvania",North Fayette township, Allegheny County, Pennsylvania,17,14170,736,2081,939,2358,1929,2254,2220,829,824,39.5,7072,7098,14009,13450,161,368,203,13270,13494,676,364,312,11663,3647,5844,1576,596,10414,685,2632,3096,2874,1127,38268,14045,1114,587,12344
0600000US4200355488,4200355488,"North Versailles township, Allegheny County, Pennsylvania",North Versailles township, Allegheny County, Pennsylvania,18,10024,436,1336,687,1316,1307,1435,1647,1072,788,44.4,4837,5187,9840,7850,1939,37,36,7828,9758,266,168,98,8503,2842,3510,1277,874,7565,455,3532,2202,896,480,26049,9936,1753,784,7399
0600000US4200355840,4200355840,"Oakdale borough, Allegheny County, Pennsylvania",Oakdale borough, Allegheny County, Pennsylvania,17,1473,42,190,112,162,140,282,234,174,137,47.8,751,722,1452,1425,18,0,16,1417,1462,11,2,9,1285,245,754,201,85,1129,64,515,300,177,73,31300,1473,88,67,1318
0600000US4200356088,4200356088,"Oakmont borough, Allegheny County, Pennsylvania",Oakmont borough, Allegheny County, Pennsylvania,17,6325,184,725,354,919,737,888,924,806,788,48.8,2793,3532,6311,6104,52,150,55,6060,6149,176,145,31,5596,1686,2728,660,522,5062,294,1156,1169,1326,1117,33605,6164,372,312,5480
0600000US4200356384,4200356384,"O'Hara township, Allegheny County, Pennsylvania",O'Hara township, Allegheny County, Pennsylvania,17,8433,379,1356,346,815,932,1349,1302,904,1050,49.1,4209,4224,8169,7420,67,647,145,7336,7575,858,587,271,7000,1344,4366,661,629,6352,245,949,1269,1645,2244,40845,8365,298,594,7473
0600000US4200356392,4200356392,"Ohio township, Allegheny County, Pennsylvania",Ohio township, Allegheny County, Pennsylvania,17,5840,379,973,371,989,879,594,986,442,227,37.8,2929,2911,5707,4995,383,310,79,4937,5310,530,208,322,4571,1071,2956,321,223,4117,204,736,753,1194,1230,54924,5813,254,141,5418
0600000US4200359032,4200359032,"Penn Hills township, Allegheny County, Pennsylvania",Penn Hills township, Allegheny County, Pennsylvania,18,41636,1710,5679,3220,5060,4761,5830,7042,4121,4213,45.6,19038,22598,40072,24295,15091,197,742,24085,40514,1122,660,462,35668,11872,15981,5029,2786,31027,2099,9313,10599,5556,3460,27353,41390,4592,3777,33021
0600000US4200359152,4200359152,"Pennsbury Village borough, Allegheny County, Pennsylvania",Pennsbury Village borough, Allegheny County, Pennsylvania,17,732,30,25,19,265,88,87,107,87,24,37.3,308,424,723,670,43,0,0,670,714,18,4,14,683,287,241,135,20,658,11,146,116,262,123,42692,732,44,30,658
0600000US4200360272,4200360272,"Pine township, Allegheny County, Pennsylvania",Pine township, Allegheny County, Pennsylvania,17,12253,401,2999,645,1033,1706,2578,1701,785,405,41.8,6116,6137,12193,11487,153,507,117,11406,11440,813,622,191,9600,1964,6874,481,281,8208,60,745,1424,3386,2593,58214,12253,353,144,11756
0600000US4200360712,4200360712,"Pitcairn borough, Allegheny County, Pennsylvania",Pitcairn borough, Allegheny County, Pennsylvania,18,3252,222,466,330,512,345,362,507,298,210,37.8,1478,1774,3024,2354,563,91,60,2343,3210,42,29,13,2685,1003,928,474,280,2234,200,885,736,267,146,20846,3252,698,672,1882
0600000US4200361000,4200361000,"Pittsburgh city, Allegheny County, Pennsylvania",Pittsburgh city, Allegheny County, Pennsylvania,18,302032,11907,33197,52964,61774,31171,32079,36271,22020,20649,33.2,147514,154518,292488,200628,73144,16576,8550,194901,276064,25968,8996,16972,264575,137348,81907,29216,16104,203964,16406,56196,48285,43472,39605,23919,278894,61888,27331,189675
0600000US4200361328,4200361328,"Pleasant Hills borough, Allegheny County, Pennsylvania",Pleasant Hills borough, Allegheny County, Pennsylvania,18,8189,347,1129,353,1162,920,1170,1310,832,966,46.9,3854,4335,8174,7922,184,68,84,7849,7876,313,122,191,7056,1725,4137,452,742,6360,205,1615,1909,1690,941,36095,8107,353,409,7345
0600000US4200361536,4200361536,"Plum borough, Allegheny County, Pennsylvania",Plum borough, Allegheny County, Pennsylvania,18,27174,1137,4387,1639,3225,3356,4047,3988,2998,2397,44.6,13127,14047,26746,25888,692,123,293,25632,26678,496,430,66,22841,5293,13759,2183,1606,20011,968,5880,5933,4825,2405,35265,27026,1222,941,24863
0600000US4200362320,4200362320,"Port Vue borough, Allegheny County, Pennsylvania",Port Vue borough, Allegheny County, Pennsylvania,18,3711,201,446,185,580,468,550,505,334,442,43.3,1754,1957,3549,3505,44,0,85,3420,3636,75,75,0,3130,860,1459,462,349,2879,281,1175,1089,233,101,27338,3711,381,390,2940
0600000US4200363408,4200363408,"Rankin borough, Allegheny County, Pennsylvania",Rankin borough, Allegheny County, Pennsylvania,18,2224,168,460,209,367,209,345,258,116,92,33,977,1247,2112,431,1681,0,68,431,2207,17,0,17,1718,950,418,268,82,1387,195,570,442,110,70,15625,2218,832,218,1168
0600000US4200364240,4200364240,"Reserve township, Allegheny County, Pennsylvania",Reserve township, Allegheny County, Pennsylvania,17,3297,91,435,231,447,388,530,564,313,298,47.2,1647,1650,3289,3191,98,0,4,3191,3236,61,51,10,2835,778,1485,353,219,2540,188,1005,684,452,211,31125,3297,157,276,2864
0600000US4200364528,4200364528,"Richland township, Allegheny County, Pennsylvania",Richland township, Allegheny County, Pennsylvania,17,11340,698,1979,665,1219,1402,1591,1903,996,887,43.4,5503,5837,11267,10698,187,345,340,10537,10953,387,240,147,9046,1738,5771,803,734,7998,276,1915,1628,2594,1585,39769,11230,644,424,10162
0600000US4200365352,4200365352,"Robinson township, Allegheny County, Pennsylvania",Robinson township, Allegheny County, Pennsylvania,17,13572,460,1623,900,2409,1545,2195,2194,1158,1088,44.1,6690,6882,13401,12260,295,593,295,12187,12475,1097,365,732,11901,3717,6492,1009,683,10589,735,2797,2003,3457,1597,42029,13467,906,574,11987
0600000US4200366264,4200366264,"Ross township, Allegheny County, Pennsylvania",Ross township, Allegheny County, Pennsylvania,17,30690,1534,3526,1612,5134,3386,4030,4751,3400,3317,45.4,14540,16150,30301,27992,854,1284,565,27565,28706,1984,878,1106,26374,6927,14374,2736,2337,24018,1354,6218,6068,6535,3843,36595,30193,1540,2180,26473
0600000US4200366320,4200366320,"Rosslyn Farms borough, Allegheny County, Pennsylvania",Rosslyn Farms borough, Allegheny County, Pennsylvania,17,456,20,76,16,28,56,65,104,64,27,48.3,221,235,452,444,5,3,6,438,445,11,6,5,381,64,266,28,23,344,0,27,52,165,100,62500,456,4,0,452
0600000US4200368388,4200368388,"Scott township, Allegheny County, Pennsylvania",Scott township, Allegheny County, Pennsylvania,17,16807,655,2102,982,2787,1962,2336,2032,1469,2482,44.4,8045,8762,16270,14324,540,1335,289,14143,15087,1720,438,1282,14474,3946,7110,1924,1494,13068,686,3677,3009,3611,2085,35372,16303,1134,864,14305
0600000US4200369376,4200369376,"Sewickley borough, Allegheny County, Pennsylvania",Sewickley borough, Allegheny County, Pennsylvania,17,3852,234,651,210,469,489,528,585,312,374,42.6,1843,2009,3830,3428,229,99,41,3396,3544,308,149,159,3111,806,1682,300,323,2757,92,400,597,879,789,36105,3852,268,112,3472
0600000US4200369400,4200369400,"Sewickley Heights borough, Allegheny County, Pennsylvania",Sewickley Heights borough, Allegheny County, Pennsylvania,17,728,58,135,33,35,64,119,142,85,57,48.1,342,386,714,689,12,10,9,680,689,39,26,13,573,122,387,39,25,502,0,55,76,190,181,60417,728,26,24,678
0600000US4200369416,4200369416,"Sewickley Hills borough, Allegheny County, Pennsylvania",Sewickley Hills borough, Allegheny County, Pennsylvania,17,671,21,134,36,43,78,111,140,67,41,46.1,337,334,671,582,37,52,6,576,617,54,46,8,534,96,360,49,29,480,11,90,80,145,154,50083,671,26,6,639
0600000US4200369584,4200369584,"Shaler township, Allegheny County, Pennsylvania",Shaler township, Allegheny County, Pennsylvania,17,28318,1335,3499,1550,3798,3365,4600,4206,2833,3132,46.9,13891,14427,27997,27559,223,189,218,27352,27554,764,354,410,24391,5999,14487,2117,1788,21934,1171,7061,5804,4621,3277,35598,28249,1747,1298,25204
0600000US4200369776,4200369776,"Sharpsburg borough, Allegheny County, Pennsylvania",Sharpsburg borough, Allegheny County, Pennsylvania,17,3329,99,417,369,374,467,458,642,264,239,44.1,1730,1599,3314,2720,373,88,192,2661,3233,96,46,50,2961,1335,817,654,155,2444,268,1002,752,329,93,22898,3319,812,228,2279
0600000US4200372160,4200372160,"South Fayette township, Allegheny County, Pennsylvania",South Fayette township, Allegheny County, Pennsylvania,17,15151,855,2919,846,1586,2500,2180,1738,1199,1328,40.2,7077,8074,15105,14136,116,819,98,14038,14196,955,368,587,12072,3100,6915,1198,859,10531,573,2856,2166,3019,1917,40601,14843,699,614,13530
0600000US4200372400,4200372400,"South Park township, Allegheny County, Pennsylvania",South Park township, Allegheny County, Pennsylvania,18,13341,444,2216,801,1669,1582,2218,2101,1518,792,44.8,6594,6747,13079,12273,286,494,318,11957,12668,673,340,333,11229,2701,6733,1138,657,9880,292,3031,3094,2221,1242,32936,13217,900,454,11863
0600000US4200372568,4200372568,"South Versailles township, Allegheny County, Pennsylvania",South Versailles township, Allegheny County, Pennsylvania,18,433,28,67,32,37,36,78,77,28,50,48,197,236,431,417,0,14,14,403,424,9,9,0,348,72,197,40,39,306,26,139,88,36,17,25865,433,42,42,349
0600000US4200372960,4200372960,"Springdale borough, Allegheny County, Pennsylvania",Springdale borough, Allegheny County, Pennsylvania,17,3334,143,307,242,579,260,509,711,315,268,48.5,1441,1893,3310,3283,20,6,45,3267,3307,27,6,21,2947,941,1321,440,245,2642,166,1133,829,349,165,26811,3313,402,268,2643
0600000US4200372968,4200372968,"Springdale township, Allegheny County, Pennsylvania",Springdale township, Allegheny County, Pennsylvania,17,1649,36,158,135,190,162,228,326,230,184,51.8,809,840,1637,1634,0,0,8,1634,1631,18,15,3,1498,462,685,205,146,1320,94,555,397,191,83,26082,1640,209,94,1337
0600000US4200374648,4200374648,"Stowe township, Allegheny County, Pennsylvania",Stowe township, Allegheny County, Pennsylvania,17,6203,383,997,506,952,649,891,900,469,456,38.4,3000,3203,5853,4491,1354,0,13,4491,6130,73,53,20,4942,2212,1401,914,415,4317,519,1921,1200,555,122,20408,6126,1730,505,3891
0600000US4200375816,4200375816,"Swissvale borough, Allegheny County, Pennsylvania",Swissvale borough, Allegheny County, Pennsylvania,18,8823,422,978,594,1583,1293,1087,1507,799,560,41.7,3925,4898,8535,5402,2842,173,209,5332,8359,464,260,204,7762,3515,2590,1111,546,6829,327,2023,1933,1349,1197,25702,8796,1524,991,6281
0600000US4200376104,4200376104,"Tarentum borough, Allegheny County, Pennsylvania",Tarentum borough, Allegheny County, Pennsylvania,17,4412,272,674,249,885,315,602,662,458,295,39.4,2199,2213,4269,3855,414,0,20,3835,4383,29,11,18,3691,1539,1404,514,234,3217,257,1364,930,575,91,21475,4365,815,549,3001
