"State","Congressional.District.Number","CD_Name","Under35","Over65","MedianAge","Male","WhiteNoHispanic","Black","Hispanic","ForeignBorn","NeverMarried","Married","LessThanHS","HSGrad","SomeCollORAssoc","Bachelors","GradProf","BachGrad","MedianIncome","Poverty","MedianEarnings_HS","MedianEarnings_Bach","MedianEarnings_HSBach_Diff","Urbanicity","LFPR","Religiosity","Evangelical","RomanCatholic","AvgGOPPres","Veteran","cluster"
"CA",9,"CA09",32.189718299335,16.6360307853247,34.8,49.3261836369074,38.2549932061133,9.72998809566754,41.6322463114606,22.9760131251526,34.4054850797278,48.0661308244796,20.2566556464242,25.5341917522186,34.5447624847747,13.6388550548112,6.02553506177136,19.6643901165826,25344,17.4561205650652,30114,54454,24340,92.36457068,72.4,42.405,9.397,25.127,39.05,6.30499602748049,"2"
"CA",10,"CA10",32.7171253880446,16.0863170074149,34.6,49.6571316478132,46.5813352757092,3.38026266129968,44.549917542033,20.3207060764703,33.2281948448454,49.2422227659401,20.6692844294301,28.4607116219892,33.6881937436932,11.8944412758303,5.28736892905717,17.1818102048875,25313,15.8529742654212,30920,54908,23988,92.31132603,74.1,40.616,12.044,22.484,46.25,6.27950968523002,"2"
"CA",11,"CA11",27.6623737899494,19.8024028679053,40,48.6649071465689,49.9629997214097,8.92098481682686,27.7409225983192,25.5118562481197,32.0655352058471,50.3874367530951,11.9672926475239,17.1892339934907,28.2372952598695,26.5080403283306,16.0981377707853,42.6061780991159,35583,11.2804751594787,30646,65877,35231,99.38704758,76.9,38.473,7.733,21.773,26.35,5.92341999233044,"4"
"CA",12,"CA12",35.5778151072463,16.3556942374662,38.5,51.1921678795151,45.6590292822198,5.70336150126971,15.5692170844034,34.0639089892748,46.8896274248428,38.4337965414605,12.3157734470158,11.7913452429287,19.5682771687644,33.6381783732575,22.6864257680336,56.3246041412911,43902,12.5424559925976,26816,71213,44397,100,81.8,35.308,3.769,15.025,10.6,3.51584969606517,"4"
"CA",13,"CA13",34.9559548683661,16.0172168825742,37,48.7257215267309,36.9890642528166,18.9935660890919,23.2188275627047,27.3644884315396,43.015935946777,40.5246549467835,14.9401920810064,14.775551218381,24.1554426172486,25.1821291232681,20.9466849600958,46.1288140833639,31665,17.0787933111117,26954,53639,26685,99.99339781,76.8,33.741,8.172,15.328,7.9,4.35148896258332,"4"
"CA",14,"CA14",28.8408133407388,18.4231024532979,39.8,49.2682508060142,36.9295754843542,3.22759301479714,25.2547136919101,37.6507444219454,33.8862936962844,50.6097799001971,11.927960518208,16.8245066197982,26.5319007343113,27.8317814774578,16.8838506502248,44.7156321276826,38583,8.27727707740927,31800,63146,31346,99.07511513,81.4,44.546,3.495,31.163,20.9,4.35125081309627,"4"
"CA",15,"CA15",28.6129591421393,15.76785689222,38.2,49.1976433847849,36.6978890176491,6.49681784128885,24.2693497165923,33.4650946916879,30.1968777783153,55.3079269869176,10.7238747141419,19.6387455804188,27.2378885914317,26.5453899768192,15.8541011371885,42.3994911140076,40519,7.84764453480022,35612,73238,37626,99.19968182,78.3,34.242,8.126,16.011,27,4.88893103030495,"4"
"CA",16,"CA16",38.3351614478667,14.0929616256075,30.4,49.7353221199619,24.0345081356764,6.19903726238199,62.1118532478807,25.3474382030396,41.0231876691235,41.1153179147543,33.8104340976552,24.8350159940827,29.3412167030096,8.27969952257904,3.73363368267356,12.0133332052526,18655,30.2770054158854,24581,44543,19962,90.66762774,66.8,52.939,11.786,35.356,37.9,5.0174926354703,"2"
"CA",17,"CA17",32.4387792209574,14.8106598601648,36.8,50.4605640745167,25.893600978252,2.69329936938896,17.191281583503,48.1368795619206,30.6208635671709,57.4233044118662,9.35831480085138,15.0234320565805,20.7332181615142,28.8959731223335,25.9890618587204,54.8850349810539,45753,7.07005577632641,33309,80131,46822,99.74954444,77.7,41.049,8.298,22.611,23,3.44823444631276,"4"
"CA",18,"CA18",26.7499862961136,18.7175637849604,40.3,49.8256243616606,58.1811284335129,2.0257326329437,17.4747601010468,28.891690585653,30.11074447713,55.2749698568326,6.69320541500066,11.2725094969968,21.5374859820218,29.8938645780124,30.6029345279684,60.4967991059808,50918,7.18840833034962,32649,80243,47594,95.04652696,78.6,43.105,7.306,26.173,24.55,4.96515509917395,"4"
"CA",19,"CA19",32.7421193423227,14.9270115941876,36.1,50.2587381580655,27.1805912559772,3.24096502276911,42.7875490861009,36.0655848509755,36.0490866397897,49.2713493147711,20.1320699384146,18.9935987541335,27.3813544753102,21.6283232376349,11.8646535945069,33.4929768321417,31165,11.8377964888657,30764,69021,38257,98.00883068,78.8,43.557,8.341,25.11,24,3.89720814858018,"4"
"CA",20,"CA20",35.1720340512738,16.1003305577181,34.6,50.5331823518378,39.4396704830972,2.02540968514086,54.3869619869602,26.5932600193127,39.394894257988,45.0084403161439,24.8206255009927,19.4058636076717,28.7202325698223,16.5133747305287,10.5399035909846,27.0532783215134,25148,15.9510002332356,26963,51506,24543,88.08557094,72.3,44.856,5.575,32.303,24.7,5.51872880106179,"2"
"CA",21,"CA21",40.0188932428873,11.735626317176,29.4,52.9764800372051,17.9936471606623,4.28398512291204,75.7493196006368,29.4680725100181,40.4337462973111,44.2402829563265,41.7283465643655,25.8814403385288,24.2636327698646,5.78552053524145,2.34105979199972,8.12658032724118,17947,30.4318254965902,24574,46654,22080,84.23058149,65.3,50.325,12.002,32.502,41.6,4.46242241635294,"2"
"CA",22,"CA22",34.9431293030274,16.5307931717438,33.1,49.3435471071254,42.2282048573541,3.28757854587707,48.3966791616825,18.1782421399035,35.1759327783463,47.9582803664189,19.8545804284138,22.8903968123817,33.2796301795473,15.7873975614188,8.18799501823839,23.9753925796572,24883,20.8835441633378,27748,54253,26505,92.01609651,73.6,46.81,12.876,27.531,54.35,6.26167465280598,"2"
"CA",23,"CA23",33.6908697095937,16.2900742619091,34,50.7249310563321,49.3576991709595,6.74282433487062,39.5641442504519,14.0722726522757,33.7161934189264,47.7459911565713,17.6763669203521,27.153842107109,35.5476010942377,12.8735138357942,6.74867604250693,19.6221898783011,26097,19.1704579834571,31416,60908,29492,83.98886617,68.7,47.613,12.843,29.234,59.8,8.37976667247083,"2"
"CA",24,"CA24",35.8359791113656,19.3726469924877,36.1,50.3773252189319,57.6868092037811,2.07076410328983,36.7709365225604,18.2144984525153,37.2543285367718,46.1839088099432,15.7405242511625,18.5215493726132,32.7042146191082,20.2173122385888,12.8163995185272,33.033711757116,26738,15.1282600991429,30480,52343,21863,88.83224401,73.5,50.004,7.553,33.956,39.8,7.41483735685465,"2"
"CA",25,"CA25",30.3576150876772,14.5410856872157,36.1,49.7750531954541,45.657871096969,8.1780831884398,39.7175578299675,20.9219514047397,34.8013755315202,49.6716346565452,15.1244949938521,22.6185666608115,34.9251273493764,18.2566309502898,9.07518004567012,27.3318109959599,31605,13.8312171127888,33083,63610,30527,93.04945278,72.7,51.732,8.398,34.787,46.65,6.23266404077056,"4"
"CA",26,"CA26",30.7140899450559,18.1867512319666,37.3,49.599138161092,46.2474573687944,1.93503760456296,46.4442731445387,23.9038100133995,33.1418623983082,49.9935654635823,17.9345643679846,18.1266346691143,31.5328867273898,19.968512368775,12.4374018667364,32.4059142355113,29920,11.2920772386182,30176,62010,31834,96.59405957,78.1,44.932,8.899,28.357,39.85,6.76151643645207,"4"
"CA",27,"CA27",27.4776611787817,20.4816057226255,41.8,48.46968701692,28.3554451302285,4.78075566500883,28.5823225187473,38.6947855845769,35.0598535107312,49.3490287701738,14.7024011150954,18.6794061649516,25.4050202656139,24.8480565646183,16.3651158897208,41.2131724543391,29935,13.059367126056,24817,53136,28319,99.78949157,76,52.494,8.467,35.424,31.7,3.8561080647597,"4"
"CA",28,"CA28",32.4404302018586,17.2594154425387,39.5,50.0734826260044,56.9965384936803,2.90042268202964,26.9433037226221,40.9897912642953,42.1384498242937,41.6864265856631,13.2875959777095,16.5879981700158,25.8158220138278,29.4274685035102,14.8811153349367,44.3085838384469,30206,15.397146364133,26799,50487,23688,99.87359568,80.1,53.104,8.297,36.084,24.4,3.19286839638634,"2"
"CA",29,"CA29",36.9518014352297,12.7156543611748,33.7,49.8412255246185,18.9625811003042,3.97261382955347,70.2551262331294,44.2224985969751,43.4842492124606,41.5603780189009,31.9758146628481,25.1866326402399,23.5289275176451,14.602839675738,4.70578550352901,19.308625179267,21439,21.3048989189858,24835,41707,16872,99.98432118,76.5,53.104,8.297,36.084,18.65,2.7984239442091,"2"
"CA",30,"CA30",30.2453239812959,17.873580494322,39.5,49.2033321568765,53.1520857576078,4.99594484995945,29.9655135935682,33.6013589423743,36.6018253600371,45.6913830858495,11.5939244626269,18.1623835032284,28.108589682737,27.8126859992918,14.322416352116,42.1351023514078,32427,12.2227158380734,30472,55533,25061,99.89292227,79.2,53.085,8.298,36.066,28.9,4.17146188241936,"4"
"CA",31,"CA31",37.2221192600954,13.5747139992924,32.5,49.2469558820683,28.6522336430412,11.1946454140684,54.670450155822,22.2914056731352,39.8603735684245,43.0259781149904,20.3537648937477,24.1366372234816,32.5486035890163,14.4163660930643,8.54462820069011,22.9609942937544,24866,19.8636815920398,28143,50553,22410,99.52564291,71.1,39.986,11.966,21.881,38.6,5.58653671439035,"2"
"CA",32,"CA32",33.6089630197342,16.5288820924852,36,49.1014367165267,16.8992449161917,2.94527864938956,64.0978854447066,35.3343921491946,39.0047312729754,45.1409500011171,25.3393107026953,26.624246626033,27.5519014584725,14.6661761140577,5.81836509874143,20.4845412127992,23182,13.9818958604612,27117,47828,20711,99.94829293,75,53.104,8.297,36.084,30.1,3.92341071973717,"2"
"CA",33,"CA33",28.6318268957988,20.0429837607352,41.4,48.3343567048757,69.4720980176047,3.02914900671153,13.3240441222592,23.1466835688031,37.0604008019339,46.900591549993,4.12248813490861,10.0305657182361,22.5588205594264,36.1683328284358,27.119792758993,63.2881255874288,50666,9.05364325405129,35209,69019,33810,98.3289291,77.3,53.104,8.297,36.084,31.65,4.8993407546475,"4"
"CA",34,"CA34",37.7489992185133,13.70295352369,34.6,50.916729148589,10.7690289130187,4.53138359456891,65.9729541512451,48.2823789746225,49.5721386294549,35.0538107858661,35.5092075978866,20.3350122994026,19.9817512623071,17.4318600765707,6.74216876383297,24.1740288404037,18838,27.7407353097623,21607,41090,19483,100,74.8,53.104,8.297,36.084,12.4,2.09976730296516,"2"
"CA",35,"CA35",38.2635650150277,11.542063559362,31.9,50.2910994067011,15.2470672034955,7.16481136432405,72.913454452798,30.6053979653567,41.3113706494185,42.88478240914,30.0403097966393,26.6887087277503,28.4283708501291,10.9955161012727,3.84709452420852,14.8426106254812,22362,17.455377102177,28314,45259,16945,99.66163661,72.2,42.743,11.195,24.866,28.75,3.75343963210072,"2"
"CA",36,"CA36",27.0261900627767,26.3314758693773,40.1,50.173602755643,43.2040239097755,4.4432570300867,50.2457235271906,22.3238705507848,31.3018383052783,47.4804884018166,20.8598412142722,26.7273883248629,31.8195170435112,12.5942111214393,7.99904229591447,20.5932534173538,22531,20.2389958037304,26770,43794,17024,91.50436837,70.2,44.437,10.975,27.528,45.45,8.51896097476228,"2"
"CA",37,"CA37",36.9722097984938,15.2135509394929,35.7,48.3338379336058,26.1763496188951,24.5444389021612,39.59275886109,32.269888259073,48.518965909714,35.0839006185999,19.9545073578002,17.6319246329159,25.2228293280467,22.3625147075415,14.8282239736957,37.1907386812372,26073,20.8932168569948,24292,51023,26731,100,75.5,53.104,8.297,36.084,11.15,3.26260977694878,"2"
"CA",38,"CA38",31.977168017729,17.5371420656675,37.1,48.907782735493,17.6461570805375,4.11155299380391,64.0161004923001,30.7267722265156,37.954643810982,45.9820651152526,21.5314595332529,25.8268978426356,30.7269154373343,15.0845923435503,6.830134843227,21.9147271867773,26030,12.4471989375527,30719,53001,22282,100,73.1,52.947,8.365,35.879,30.2,4.44064403559662,"2"
"CA",39,"CA39",30.7086921571307,17.5094182928712,38.8,49.1780946453422,32.9671995871154,2.31081226873653,34.7847955842346,33.3437764428624,33.442972109513,52.3091543884718,11.4392034185937,18.410108568975,29.9883457032448,26.8756261628739,13.2867161463125,40.1623423091864,31915,10.0474388659852,30283,54416,24133,99.41082686,76.6,47.191,10.652,28.671,46.85,4.84832776186917,"4"
"CA",40,"CA40",38.8833884378519,11.3171280044964,30.6,49.4753809495204,4.8438672270499,4.98299183462382,89.1437645224967,41.9545063174546,46.8251924662927,39.5370360004329,47.4680133866544,23.3850837874083,19.9888847273738,6.83178484698377,2.3262332515797,9.15801809856347,18721,26.1780933267154,25243,38984,13741,100,72.9,53.104,8.297,36.084,14.65,1.80657321333531,"2"
"CA",41,"CA41",39.229625534204,12.3526269388243,31,49.4259677160791,25.3830611214009,9.75710685757175,60.8183195824213,24.7105860623674,40.3830970563781,42.9759717166353,25.3927855067541,26.8861277752023,30.7407730404329,10.6677468363726,6.312566841238,16.9803136776107,23672,19.1363347331791,29564,48766,19202,98.53025704,72.7,44.437,10.975,27.528,34.7,5.55020721446557,"2"
"CA",42,"CA42",31.5718325924562,15.3546554334898,35.3,49.7248721433378,46.4084160849474,5.65543492001067,39.9825835358231,20.068243410362,31.0736086904337,52.8162597392937,14.1197938807038,24.8676502607596,36.6755487356012,16.0408091322875,8.29619799064791,24.3370071229354,30248,11.1403968349924,32821,59791,26970,94.04433699,73.9,44.437,10.975,27.528,54.95,8.12444492777264,"1"
"CA",43,"CA43",34.5292887605403,14.8934178084329,35.2,48.1723020334709,15.515537531263,24.1715570521861,49.1175015120691,31.5226068143418,43.0282571909059,39.7895336105324,23.0145853258642,22.7272339117366,29.3999351004236,17.2361746823337,7.62207097964203,24.8582456619757,24413,19.7021121787327,25890,50569,24679,100,76,53.104,8.297,36.084,18.35,4.27128204563232,"2"
"CA",44,"CA44",37.2317594486395,13.0221106404428,31.9,49.0740193637154,6.94682099828888,16.5736160669964,72.5209217849363,34.7773116455219,45.3008914631805,38.9842173706726,36.7588528967839,25.206548241031,25.9586671310809,8.82456751422269,3.25136421688146,12.0759317311041,20425,23.0342999284618,25806,46711,20905,100,73.2,53.104,8.297,36.084,12.95,3.07525746792807,"2"
"CA",45,"CA45",28.9989486011266,17.9093403540564,39.5,48.8421952512004,54.7610350376638,1.98818961492842,19.2259360230848,28.8298978316359,30.7011386679145,54.4272864347736,6.36257648550101,12.7930314079592,27.3859172782899,32.5206178307069,20.9378569975431,53.4584748282499,41503,8.97534668721109,33191,66257,33066,99.51788656,77.9,45.763,11.491,26.492,49.6,5.32820249700701,"4"
"CA",46,"CA46",39.1421600825748,12.1315567232805,31.9,50.1278130023218,18.735902282474,1.67345260597201,67.7581274233798,41.0041134577603,41.1793123951498,43.9234673292137,34.0574873795627,23.6399715116305,24.7400884214487,12.999834265775,4.56261842158308,17.5624526873581,22377,18.8697924181408,26564,45918,19354,100,76.5,45.763,11.491,26.492,32.05,3.10920614894751,"2"
"CA",47,"CA47",32.3633267204754,15.8893388047939,37,49.3003942077441,33.4153995835385,7.75659545689149,36.957991967395,30.034620250305,39.8370147973408,43.123654299807,18.4751236081017,19.6131129163146,31.4847194451649,19.9034141770754,10.5236298533435,30.4270440304189,27504,17.1248301688607,27376,54298,26922,99.90670731,76.2,50.08,9.613,32.132,34.25,5.267938731996,"2"
"CA",48,"CA48",27.7641851176221,19.9220175157997,41.4,49.3764162843397,58.5895427859242,1.22422090075783,22.0513916823366,24.8448366319503,32.4853089786825,50.1909460637325,10.681426633921,14.9531484221716,30.2041714013416,28.2645141500061,15.8967393925597,44.1612535425658,37068,10.3283302327017,30823,64045,33222,99.97071071,78.9,45.763,11.491,26.492,50.45,5.91055778098855,"4"
"CA",49,"CA49",31.3531394332792,17.8786311678585,37.7,50.5764816577803,64.1258819219927,2.78682282217933,26.99126511737,17.3829897665485,30.3838245490304,53.2288041321061,9.70978084818035,16.0837354973061,31.2462813605262,26.3599890919909,16.6002132019965,42.9602022939874,33506,10.5470179813324,30260,62829,32569,99.13894237,75.5,44.345,10.167,26.041,47.7,8.75821721173234,"4"
"CA",50,"CA50",30.2721713199066,17.7626271357363,37.3,49.5070484508809,60.3047114709789,2.96881253298842,32.0963522785933,19.7468002838081,30.2936388199896,52.0414929978435,14.5886374084435,22.7977480142574,35.659258312495,18.0544360449655,8.89992021983867,26.9543562648042,29009,13.3234589583553,30659,54478,23819,87.38505781,74.9,43.977,9.906,26.092,57.5,9.93247096687481,"1"
"CA",51,"CA51",38.3631169519388,14.5842390949412,32,50.5677533852044,13.9613317149298,7.01332292931045,72.7660250852552,34.6856561207245,40.0389153573417,41.6524275561472,31.783420281505,24.7464699342375,29.702290660461,10.0007652039268,3.76705391986965,13.7678191237965,19994,23.5148255965973,25105,40035,14930,92.53554227,69.3,42.599,9.151,26.476,25.85,6.49218010477625,"2"
"CA",52,"CA52",35.3561509981681,16.7492118402462,36.7,50.3061529169399,61.8805545324125,3.21895947063452,14.8803065894078,23.4271402413502,35.4409947084497,48.9853033950895,4.85377832455828,12.0699205289518,26.3072686175847,32.3283326239439,24.4406999049613,56.7690325289052,40579,9.59326650380479,32049,61180,29131,99.64153616,77.8,43.917,9.767,25.905,40.65,9.35558696173038,"4"
"CA",53,"CA53",37.1689056765733,15.3417864130407,35.3,49.9710701099067,43.2945191872041,8.7486904334826,35.4275439892862,23.185221266564,39.1322238331442,43.1137907423064,11.3754089820955,18.7625474828945,33.6888087670934,23.2606189018502,12.9126158660665,36.1732347679167,31646,13.1377375343474,31132,51581,20449,99.73806512,77.9,43.917,9.767,25.905,33,10.558199839637,"1"
"CO",1,"CO01",37.2797348871038,14.0937560710885,35.2,49.933227459756,59.7202310381112,8.81169540417666,28.7339981035777,14.6663693269122,40.1005015778934,40.8948732415324,12.4225854040348,17.9596452184201,24.1629124119448,28.07773741979,17.3771195458103,45.4548569656003,32901,15.2342485554814,29147,51183,22036,99.99970328,80.5,48.132,9.281,24.465,26,6.30689833574878,"4"
"CO",2,"CO02",33.6821034950913,16.2398196708313,37.8,50.3882079942478,85.5088433067752,0.906126139216494,10.6566353726889,7.49341438703141,34.2073880862031,51.0300861131831,3.79332617391169,15.8464459697125,27.0729249350205,31.3076839270984,21.9796189942569,53.2873029213553,32270,11.3245535684305,30978,47395,16417,75.70315678,79.8,37.398,13.727,14.051,37.2,7.43742500473654,"1"
"CO",3,"CO03",28.112147418393,20.8258880045812,40.2,50.2439811043238,73.1535772879663,1.05214351950924,24.8260218275198,6.2188072590982,28.4079012362329,51.103135173044,10.3176878946535,27.2586360054302,32.6841749599456,19.5493455946196,10.1901555453512,29.7395011399708,25996,15.7568218789717,29189,40140,10951,58.51666059,75.9,42.533,10.717,22.014,51.9,9.96010299651962,"5"
"CO",4,"CO04",29.0760404405471,16.8021684999268,37.3,50.4312947582525,74.8794717315089,1.44429694679873,22.2561693726812,7.97703292512395,26.3066672894452,57.057804972442,9.80770774789241,23.92794058611,32.5507828181453,22.4018466479326,11.3117221999197,33.7135688478523,31488,10.5842113988623,32325,54937,22612,70.89053569,78.3,37.14,12.514,15.801,57.95,8.70771329321257,"1"
"CO",5,"CO05",33.4805186728443,16.4832032505157,35.8,50.9530483718258,76.1540238090239,6.02028176111193,16.0817989040291,6.64886543760173,28.182120850807,53.9392219796729,6.46406562584822,22.3123862756728,36.4018376845978,21.3241784202748,13.4975319936063,34.8217104138811,29522,11.2902957770275,27211,46456,19245,83.02434666,75,33.775,15.227,9.117,58.15,17.5372489684132,"1"
"CO",6,"CO06",30.0306571907023,14.9048201172381,36.5,49.1849402445244,64.8852854738232,9.54114189529289,20.5467274291931,15.0023943718635,29.569330231596,53.2444292677481,8.07788608319863,20.0692312052523,30.3835471317523,26.8441946057515,14.6251409740451,41.4693355797967,35200,9.71626865300014,31517,55670,24153,98.57046113,81.6,33.004,11.626,12.065,43.9,8.4739641759902,"4"
"CO",7,"CO07",32.4470962908095,16.338494989956,36.4,50.0273713841742,66.7855844917726,1.61770891039785,29.0625455129505,10.8630758048836,31.4314232950112,48.877971700567,11.9225782444634,25.2333912814281,31.4158134342677,20.5136255545284,10.9145914853124,31.4282170398408,31922,10.8709385556811,32908,51551,18643,99.45266338,81.5,32.791,10.562,15.456,40.35,8.18115375289019,"1"
"CT",1,"CT01",28.0122670541973,20.4119650082635,41,48.0985974197723,64.7249261954292,15.7277613442526,16.466099636902,15.362117759093,34.9224294424039,46.175202846203,10.7763564093139,27.2219845463839,25.636854082434,20.8274332817142,15.5373716801539,36.3648049618681,34763,11.3024470479598,35237,60415,25178,93.99213554,81.1,48.827,5.355,30.755,35.95,6.49617698995201,"6"
"CT",2,"CT02",28.4865057243637,19.8999601814037,41.8,50.0997479677683,85.3079579076156,4.05659766950773,8.14392936761427,7.11298853430833,32.8384476003835,49.0632100233253,8.0067733496639,29.6216911590936,28.1036470460099,19.3998105270513,14.8680779181814,34.2678884452327,32932,8.46069490764591,35313,57509,22196,68.75645517,79.9,44.079,3.423,30.937,44.2,9.54406448827243,"1"
"CT",3,"CT03",30.7733340795528,19.4291071075658,40,47.9792252050961,67.6966967750162,14.0586286936338,14.8259714216995,12.4995768306307,37.9547073969686,44.0358843171317,9.53981448505844,30.1902904134426,24.6369831968142,19.1194920192961,16.5134198853887,35.6329119046848,32266,11.7910218641949,35073,55630,20557,96.98271854,79.6,49.403,3.862,35.445,38.35,6.27555879222453,"6"
"CT",4,"CT04",26.6993940047832,18.6572800345255,40,48.6571684047081,64.1233552515165,12.8534926353489,19.2558198792495,21.7542438383229,33.0246771864844,51.048325519146,9.94812520716364,20.9119877338789,20.4034073462515,26.9269014826308,21.8095782300752,48.736479712706,37187,9.01448649012718,31085,71746,40661,95.80604001,80,62.968,5.092,43.943,40.3,4.72949150591097,"4"
"CT",5,"CT05",25.7827188019191,20.1837410992564,42.1,48.8413244673403,72.9577620056774,6.68056274776872,17.7887244470941,13.799575937344,32.5782111121695,49.2685781158572,10.9446302699693,28.5483148606174,25.2522766428747,20.0469652158826,15.2078130106559,35.2547782265386,33450,10.8247422680412,34556,59045,24489,84.66782445,79.6,50.862,4.282,34.399,45.55,6.57496028487311,"6"
"DE",1,"DE01",29.0584706702094,21.058503524284,40.1,48.3331494258842,65.4487476692873,22.2935658431204,9.01520230641881,8.91637403746087,33.3779456548732,47.3733188691822,11.1943081375845,31.1212875342284,27.209068285186,18.0632377148296,12.4120983281714,30.475336043001,30648,11.9504314660946,30916,51849,20933,83.54854207,76.5,41.753,7.197,20.328,40.95,9.45202523765088,"1"
"FL",1,"FL01",31.3085469277631,19.8958592897466,38.8,50.3830041727656,77.2618964338181,13.9219434613336,6.2867536309268,5.26115286304153,29.6956946921199,48.1096583858588,10.2789230564615,27.2854678526835,35.9679926313972,17.2949763676679,9.17264009178992,26.4676164594578,26023,13.6623339420632,25730,44186,18456,81.03752606,72.4,48.778,29.13,5.411,68,17.3522016633357,"3"
"FL",2,"FL02",27.7947748670753,23.0041864655279,41.9,50.9911489288921,78.7476499475659,13.2562647402435,6.16563329993305,4.98938156525705,29.0252595167421,47.9304660978227,14.1648797718139,32.5255763993096,30.3465033853779,13.8860839444983,9.07695649900028,22.9630404434986,23843,16.8319897496129,25506,44080,18574,51.57738243,66.2,42.469,27.365,3.713,65.4,12.5677880203147,"3"
"FL",3,"FL03",33.6815384560879,19.391370276025,37.5,49.4354952863573,71.2495696370947,16.5679506556105,9.10983444887289,7.34436486142174,35.2634418878437,43.6302527262671,11.9056557090326,30.4695031951471,31.25890503289,15.6146285694785,10.7513074934519,26.3659360629303,23691,19.3611472301535,26020,43356,17336,70.38047459,68.1,40.471,22.009,8.425,56.4,11.6804241087312,"3"
"FL",4,"FL04",29.314949867133,19.1099187516449,39.8,48.9113481898676,78.5233718711039,9.33213452525385,7.94145200044118,9.59627413284233,28.6658187846953,51.3543941158722,6.89084484861673,24.0802567053977,31.2585780032794,24.7831041729898,12.9872162697163,37.7703204427061,32092,9.89666010210818,30235,50529,20294,88.20802903,77.5,50.261,26.506,10.056,64.1,12.1206988922109,"1"
"FL",5,"FL05",37.8277017976991,15.128039907038,33.8,48.4709993287796,41.9471747765137,48.5430097944172,7.63758772444634,6.83009098139196,41.9740929504097,35.4474893351908,15.7661653353626,32.0517273034953,32.4187115512661,13.4463559282666,6.31703988160942,19.7633958098761,21824,25.1620440712669,24907,39915,15008,83.95159313,70.2,51.08,27.559,6.932,35.65,10.3703394005275,"7"
"FL",6,"FL06",22.6457252419318,29.5489810262372,47.7,48.3350970066557,76.203803038077,10.5640103634413,11.6686242998105,7.92210620040969,26.5571756938422,48.0271959715403,10.6735867164861,33.2928317850188,33.4132182890581,14.6293828793992,7.99098033003792,22.6203632094371,23549,15.7302863718801,25064,39723,14659,87.57259943,69.2,35.107,15.232,11.494,54.55,12.2830637823537,"5"
"FL",7,"FL07",34.9763701818317,16.6656774983424,36.7,48.8569556121981,62.0675128670073,10.9621407769658,23.8322477566392,12.9756642162597,37.7561942324471,42.8176419264963,7.76602915580953,22.9749388814552,32.3788444319245,24.3035504089661,12.5766371218447,36.8801875308108,27244,14.626232637048,26812,46769,19957,98.13725072,76,41.247,18.009,14.668,46.75,7.79979187426897,"1"
"FL",8,"FL08",22.0147949624159,29.238889712915,48,48.6371841534409,77.9286961144195,10.1889991164237,10.0959003498387,9.00846272019808,25.6417677617476,49.6007704974058,9.64307713109582,29.2146795468886,33.6522715663592,16.9535545806917,10.5364171749647,27.4899717556564,25168,13.8839345795054,25543,45759,20216,94.55835626,72.8,37.473,13.339,14.825,57.5,13.8404697454406,"5"
"FL",9,"FL09",30.0433325434172,20.0555198212533,37.7,49.1275045773871,45.4237765237323,13.674517110572,40.0694342050588,16.9702242595021,32.0250772655212,47.745768411613,14.9713296132384,31.809505483933,31.0854339041755,15.0252068501058,7.10852414854724,22.1337309986531,22483,18.3572436748194,25055,40496,15441,85.79357607,73.2,39.462,19.017,11.896,42.65,8.19201864100819,"2"
"FL",10,"FL10",34.0483274399542,13.8533353410631,35.4,48.8579565615502,40.1586871370414,28.9629477779811,26.6971089883729,22.8091065787603,37.6650911634965,43.5154194571904,13.5462952319419,27.5002675566725,30.0434432760035,19.7653032507145,9.14469068466762,28.9099939353821,25049,17.1002667376891,24798,42018,17220,98.69384504,79.4,42.083,18.934,12.66,36.65,6.22764030545983,"2"
"FL",11,"FL11",16.8592722004293,41.9036412794592,55.2,48.4917319335897,82.0279743024454,7.35036039080873,9.79015737843085,6.70179868164968,20.2982230299359,54.6503483265182,12.3388920071551,35.8381462461029,31.951795684203,12.7024177346,7.16874832793902,19.871166062539,22425,14.6579129036565,24164,40253,16089,76.75714691,65.1,31.323,14.91,8.834,62,15.5193464097034,"5"
"FL",12,"FL12",21.1351188664455,29.3043494525563,46.7,48.1637468637361,81.4980568994233,4.69445734809259,11.8261463160399,9.8519489788297,25.0131076323871,50.8781299560691,10.0636923740088,31.0225338714113,32.289878337904,17.56817016343,9.05572525324593,26.623895416676,26003,12.0007238732268,26405,47163,20758,93.91512138,72.9,26.608,9.627,10.031,55.2,11.894812275419,"5"
"FL",13,"FL13",23.6985440274545,26.240804607465,46.7,48.2379758700762,74.4380755538235,12.7425007407667,9.45159910728491,11.7603198386604,30.5903469302451,42.4941604583118,10.4377601267289,29.7067526470347,31.8043921721002,18.1496536625096,9.90144139162663,28.0510950541362,26385,15.6107328215582,26858,45270,18412,99.99041471,75.4,36.016,10.149,12.323,45.15,11.3230500146321,"5"
"FL",14,"FL14",33.8934512091447,15.6755090839519,36.4,48.4722793561939,48.5836057258792,19.0155827321912,29.662280207394,18.7911620844842,38.5817430813713,40.7780256092524,12.0354736520495,26.231165677714,27.4762008136749,21.4043932011514,12.8527666554103,34.2571598565617,26268,18.2328011093723,25763,47539,21776,99.31628404,77.7,39.773,18.227,10.655,40.1,7.38100041040338,"2"
